time,pres_1,temp_1,pres_2,temp_2
-30.0,88.073,18.88,28.335,18.98
-29.9,88.073,18.88,28.335,18.98
-29.8,88.073,18.88,28.335,18.98
-29.7,88.113,18.88,28.335,18.98
-29.6,88.073,18.88,28.335,18.98
-29.5,88.073,18.88,28.335,18.98
-29.4,88.073,18.88,28.335,18.98
-29.3,88.097,18.88,28.311,18.98
-29.2,88.073,18.88,28.311,18.98
-29.1,88.073,18.88,28.335,18.98
-29.0,88.097,18.88,28.335,18.98
-28.9,88.073,18.88,28.311,18.98
-28.8,88.097,18.88,28.311,18.98
-28.7,88.073,18.88,28.311,18.98
-28.6,88.073,18.88,28.335,18.98
-28.5,88.073,18.88,28.335,18.98
-28.4,88.097,18.88,28.311,18.98
-28.3,88.049,18.88,28.311,18.98
-28.2,88.113,18.88,28.335,18.98
-28.1,88.097,18.88,28.335,18.98
-28.0,88.113,18.88,28.311,18.98
-27.9,88.073,18.88,28.335,18.98
-27.8,88.097,18.88,28.311,18.98
-27.7,88.097,18.88,28.311,18.98
-27.6,88.073,18.88,28.311,18.98
-27.5,88.073,18.88,28.335,18.98
-27.4,88.097,18.88,28.311,18.98
-27.3,88.097,18.88,28.311,18.98
-27.2,88.097,18.88,28.335,18.98
-27.1,88.097,18.88,28.335,18.98
-27.0,88.073,18.88,28.311,18.98
-26.9,88.097,18.88,28.335,18.98
-26.8,88.073,18.88,28.335,18.98
-26.7,88.097,18.88,28.335,18.98
-26.6,88.097,18.88,28.311,18.98
-26.5,88.097,18.88,28.311,18.98
-26.4,88.073,18.88,28.311,18.98
-26.3,88.073,18.88,28.311,18.98
-26.2,88.073,18.88,28.311,18.98
-26.1,88.073,18.88,28.335,18.98
-26.0,88.073,18.88,28.311,18.98
-25.9,88.097,18.88,28.350,18.98
-25.8,88.073,18.88,28.335,18.98
-25.7,88.097,18.88,28.311,18.98
-25.6,88.073,18.88,28.335,18.98
-25.5,88.097,18.88,28.335,18.98
-25.4,88.073,18.88,28.311,18.98
-25.3,88.073,18.98,28.335,18.98
-25.2,88.073,18.88,28.335,18.98
-25.1,88.097,18.98,28.335,18.98
-25.0,88.073,18.88,28.311,18.98
-24.9,88.097,18.88,28.311,18.98
-24.8,88.097,18.88,28.335,18.98
-24.7,88.097,18.88,28.335,18.98
-24.6,88.097,18.88,28.311,18.98
-24.5,88.073,18.88,28.335,18.98
-24.4,88.073,18.88,28.335,18.98
-24.3,88.073,18.88,28.335,18.98
-24.2,88.073,18.88,28.311,18.98
-24.1,88.073,18.88,28.335,18.98
-24.0,88.073,18.88,28.335,18.98
-23.9,88.073,18.88,28.335,18.98
-23.8,88.113,18.88,28.335,18.98
-23.7,88.073,18.98,28.335,18.98
-23.6,88.097,18.98,28.335,18.98
-23.5,88.097,18.88,28.335,18.98
-23.4,88.073,18.88,28.335,18.98
-23.3,88.073,18.88,28.335,18.98
-23.2,88.073,18.88,28.335,18.98
-23.1,88.073,18.88,28.311,18.98
-23.0,88.073,18.88,28.335,18.98
-22.9,88.097,18.98,28.335,18.98
-22.8,88.097,18.88,28.335,18.98
-22.7,88.097,18.98,28.335,18.98
-22.6,88.073,18.98,28.335,18.98
-22.5,88.073,18.98,28.311,18.98
-22.4,88.073,18.88,28.335,18.98
-22.3,88.073,18.88,28.335,18.98
-22.2,88.073,18.88,28.335,18.98
-22.1,88.097,18.88,28.335,18.98
-22.0,88.097,18.88,28.335,18.98
-21.9,88.097,18.88,28.311,18.98
-21.8,88.073,18.88,28.311,18.98
-21.7,88.073,18.98,28.335,18.98
-21.6,88.073,18.88,28.335,18.98
-21.5,88.073,18.98,28.335,18.98
-21.4,88.073,18.88,28.335,18.98
-21.3,88.073,18.88,28.335,18.98
-21.2,88.073,18.88,28.335,18.98
-21.1,88.097,18.98,28.311,18.98
-21.0,88.097,18.98,28.335,18.98
-20.9,88.073,18.98,28.335,18.98
-20.8,88.073,18.88,28.335,18.98
-20.7,88.073,18.98,28.350,18.98
-20.6,88.073,18.88,28.335,18.98
-20.5,88.073,18.98,28.335,18.98
-20.4,88.073,18.98,28.335,18.98
-20.3,88.097,18.98,28.335,18.98
-20.2,88.097,18.98,28.335,18.98
-20.1,88.097,18.98,28.335,18.98
-20.0,88.097,18.98,28.311,18.98
-19.9,88.097,18.98,28.335,18.98
-19.8,88.113,18.98,28.335,18.98
-19.7,88.073,18.98,28.335,18.98
-19.6,88.097,18.98,28.335,18.98
-19.5,88.097,18.98,28.335,18.98
-19.4,88.113,18.98,28.335,18.98
-19.3,88.097,18.98,28.335,18.98
-19.2,88.049,18.98,28.335,18.98
-19.1,88.097,18.98,28.335,18.98
-19.0,88.097,18.98,28.335,18.98
-18.9,88.097,18.98,28.311,18.98
-18.8,88.097,18.98,28.335,18.98
-18.7,88.073,18.98,28.335,18.98
-18.6,88.113,18.98,28.335,18.98
-18.5,88.097,18.98,28.335,18.98
