time,pres_1,temp_1,pres_2,temp_2
-30.1,88.523,22.11,28.129,22.11
-30.0,88.570,22.11,28.129,22.11
-29.9,88.547,22.11,28.129,22.11
-29.8,88.547,22.11,28.145,22.11
-29.7,88.523,22.11,28.129,22.11
-29.6,88.523,22.11,28.129,22.11
-29.5,88.547,22.11,28.145,22.11
-29.4,88.523,22.11,28.129,22.11
-29.3,88.547,22.11,28.145,22.11
-29.2,88.547,22.11,28.129,22.11
-29.1,88.547,22.11,28.129,22.11
-29.0,88.547,22.11,28.145,22.11
-28.9,88.523,22.11,28.129,22.11
-28.8,88.547,22.11,28.145,22.11
-28.7,88.570,22.11,28.145,22.11
-28.6,88.547,22.11,28.129,22.11
-28.5,88.547,22.11,28.145,22.11
-28.4,88.547,22.11,28.106,22.11
-28.3,88.547,22.11,28.145,22.11
-28.2,88.523,22.11,28.145,22.11
-28.1,88.547,22.11,28.129,22.11
-28.0,88.547,22.11,28.145,22.11
-27.9,88.547,22.11,28.129,22.11
-27.8,88.547,22.11,28.106,22.11
-27.7,88.570,22.11,28.129,22.11
-27.6,88.547,22.11,28.129,22.11
-27.5,88.594,22.11,28.145,22.11
-27.4,88.570,22.11,28.129,22.11
-27.3,88.570,22.11,28.145,22.11
-27.2,88.547,22.11,28.129,22.11
-27.1,88.547,22.11,28.145,22.11
-27.0,88.547,22.11,28.145,22.11
-26.9,88.570,22.11,28.145,22.11
-26.8,88.547,22.11,28.145,22.11
-26.7,88.570,22.11,28.145,22.11
-26.6,88.547,22.11,28.145,22.11
-26.5,88.570,22.11,28.129,22.11
-26.4,88.570,22.11,28.145,22.11
-26.3,88.570,22.11,28.129,22.11
-26.2,88.570,22.11,28.129,22.11
-26.1,88.570,22.11,28.145,22.11
-26.0,88.570,22.11,28.129,22.11
-25.9,88.547,22.11,28.145,22.11
-25.8,88.570,22.11,28.106,22.11
-25.7,88.570,22.11,28.145,22.11
-25.6,88.594,22.11,28.129,22.11
-25.5,88.594,22.11,28.145,22.11
-25.4,88.570,22.11,28.145,22.11
-25.3,88.547,22.11,28.129,22.11
-25.2,88.570,22.11,28.145,22.11
-25.1,88.547,22.11,28.145,22.11
-25.0,88.594,22.11,28.145,22.11
-24.9,88.547,22.11,28.145,22.11
-24.8,88.570,22.11,28.106,22.11
-24.7,88.570,22.11,28.145,22.11
-24.6,88.570,22.11,28.145,22.11
-24.5,88.547,22.11,28.145,22.11
-24.4,88.570,22.11,28.129,22.11
-24.3,88.547,22.11,28.106,22.11
-24.2,88.570,22.11,28.145,22.11
-24.1,88.547,22.11,28.145,22.11
-24.0,88.547,22.11,28.145,22.11
-23.9,88.547,22.11,28.129,22.11
-23.8,88.570,22.11,28.145,22.11
-23.7,88.570,22.11,28.145,22.11
-23.6,88.547,22.11,28.129,22.11
-23.5,88.547,22.11,28.145,22.11
-23.4,88.547,22.11,28.129,22.11
-23.3,88.547,22.11,28.129,22.11
-23.2,88.547,22.11,28.145,22.11
-23.1,88.547,22.11,28.129,22.11
-23.0,88.547,22.11,28.106,22.11
-22.9,88.547,22.11,28.129,22.11
-22.8,88.547,22.11,28.129,22.11
-22.7,88.547,22.11,28.145,22.11
-22.6,88.547,22.11,28.129,22.11
-22.5,88.570,22.11,28.129,22.11
-22.4,88.547,22.11,28.145,22.11
-22.3,88.547,22.11,28.129,22.11
-22.2,88.547,22.11,28.129,22.11
-22.1,88.570,22.11,28.145,22.11
-22.0,88.547,22.11,28.145,22.11
-21.9,88.570,22.11,28.145,22.11
-21.8,88.570,22.11,28.129,22.11
-21.7,88.570,22.11,28.145,22.11
-21.6,88.547,22.11,28.145,22.11
-21.5,88.547,22.11,28.145,22.11
-21.4,88.570,22.11,28.145,22.11
-21.3,88.547,22.11,28.145,22.11
-21.2,88.547,22.11,28.129,22.11
-21.1,88.547,22.11,28.145,22.11
-21.0,88.547,22.11,28.145,22.11
-20.9,88.570,22.11,28.145,22.11
-20.8,88.547,22.11,28.145,22.11
-20.7,88.570,22.11,28.145,22.11
-20.6,88.570,22.11,28.145,22.11
-20.5,88.547,22.11,28.129,22.11
-20.4,88.547,22.11,28.129,22.11
-20.3,88.547,22.11,28.145,22.11
-20.2,88.547,22.11,28.145,22.11
-20.1,88.547,22.11,28.145,22.11
-20.0,88.570,22.11,28.129,22.11
-19.9,88.547,22.11,28.145,22.11
-19.8,88.547,22.11,28.145,22.11
-19.7,88.547,22.11,28.145,22.11
-19.6,88.547,22.11,28.129,22.11
-19.5,88.570,22.20,28.145,22.20
-19.4,88.570,22.20,28.145,22.20
-19.3,88.570,22.20,28.169,22.20
-19.2,88.594,22.20,28.145,22.20
-19.1,88.547,22.11,28.145,22.11
-19.0,88.547,22.11,28.145,22.11
-18.9,88.594,22.11,28.145,22.11
-18.8,88.570,22.11,28.145,22.11
-18.7,88.570,22.20,28.145,22.20
-18.6,88.547,22.11,28.145,22.11
-18.5,88.570,22.20,28.145,22.20
-18.4,88.570,22.11,28.145,22.11
-18.3,88.570,22.20,28.129,22.20
-18.2,88.547,22.11,28.145,22.11
-18.1,88.570,22.11,28.145,22.11
-18.0,88.570,22.11,28.145,22.11
-17.9,88.547,22.11,28.145,22.11
-17.8,88.547,22.11,28.129,22.11
-17.7,88.570,22.11,28.129,22.11
-17.6,88.547,22.11,28.145,22.11
-17.5,88.547,22.11,28.145,22.11
-17.4,88.547,22.11,28.169,22.11
-17.3,88.570,22.20,28.129,22.20
-17.2,88.547,22.11,28.145,22.11
-17.1,88.594,22.20,28.145,22.20
-17.0,88.570,22.11,28.145,22.11
-16.9,88.570,22.20,28.145,22.20
-16.8,88.594,22.20,28.145,22.20
-16.7,88.570,22.20,28.129,22.20
