time,pres_1,temp_1,pres_2,temp_2
-30.0,89.099,27.19,27.861,27.19
-29.9,89.099,27.19,27.861,27.19
-29.8,89.099,27.19,27.861,27.19
-29.7,89.099,27.19,27.861,27.19
-29.6,89.099,27.19,27.861,27.19
-29.5,89.099,27.19,27.845,27.19
-29.4,89.099,27.19,27.861,27.19
-29.3,89.099,27.19,27.885,27.19
-29.2,89.115,27.19,27.885,27.19
-29.1,89.099,27.19,27.861,27.19
-29.0,89.099,27.19,27.861,27.19
-28.9,89.099,27.19,27.861,27.19
-28.8,89.099,27.19,27.861,27.19
-28.7,89.115,27.19,27.861,27.19
-28.6,89.115,27.19,27.861,27.19
-28.5,89.075,27.19,27.861,27.19
-28.4,89.115,27.19,27.885,27.19
-28.3,89.099,27.19,27.861,27.19
-28.2,89.099,27.19,27.861,27.19
-28.1,89.075,27.19,27.861,27.19
-28.0,89.099,27.19,27.861,27.19
-27.9,89.075,27.19,27.861,27.19
-27.8,89.099,27.19,27.861,27.19
-27.7,89.099,27.19,27.845,27.19
-27.6,89.099,27.19,27.861,27.19
-27.5,89.115,27.19,27.861,27.19
-27.4,89.099,27.19,27.861,27.19
-27.3,89.099,27.19,27.861,27.19
-27.2,89.099,27.19,27.861,27.19
-27.1,89.075,27.19,27.861,27.19
-27.0,89.099,27.19,27.861,27.19
-26.9,89.099,27.19,27.861,27.19
-26.8,89.099,27.19,27.861,27.19
-26.7,89.099,27.19,27.861,27.19
-26.6,89.115,27.19,27.885,27.19
-26.5,89.099,27.19,27.861,27.19
-26.4,89.099,27.19,27.861,27.19
-26.3,89.099,27.19,27.861,27.19
-26.2,89.099,27.19,27.861,27.19
-26.1,89.099,27.19,27.885,27.19
-26.0,89.115,27.19,27.861,27.19
-25.9,89.115,27.19,27.861,27.19
-25.8,89.115,27.19,27.861,27.19
-25.7,89.115,27.19,27.861,27.19
-25.6,89.099,27.19,27.861,27.19
-25.5,89.099,27.19,27.861,27.19
-25.4,89.115,27.19,27.861,27.19
-25.3,89.115,27.19,27.885,27.19
-25.2,89.075,27.19,27.861,27.19
-25.1,89.115,27.19,27.861,27.19
-25.0,89.115,27.19,27.861,27.19
-24.9,89.115,27.19,27.861,27.19
-24.8,89.115,27.19,27.861,27.19
-24.7,89.115,27.19,27.861,27.19
-24.6,89.115,27.19,27.845,27.19
-24.5,89.115,27.19,27.845,27.19
-24.4,89.099,27.19,27.861,27.19
-24.3,89.099,27.19,27.861,27.19
-24.2,89.099,27.19,27.861,27.19
-24.1,89.115,27.19,27.861,27.19
-24.0,89.115,27.19,27.861,27.19
-23.9,89.075,27.19,27.861,27.19
-23.8,89.099,27.19,27.861,27.19
-23.7,89.099,27.19,27.861,27.19
