time,pres_1,temp_1,pres_2,temp_2
-30.1,89.138,22.79,28.500,22.79
-30.0,89.138,22.79,28.477,22.79
-29.9,89.115,22.79,28.500,22.79
-29.8,89.115,22.79,28.477,22.79
-29.7,89.115,22.79,28.477,22.79
-29.6,89.138,22.79,28.500,22.79
-29.5,89.138,22.79,28.477,22.79
-29.4,89.138,22.79,28.477,22.79
-29.3,89.138,22.79,28.477,22.79
-29.2,89.115,22.79,28.500,22.79
-29.1,89.138,22.79,28.477,22.79
-29.0,89.099,22.79,28.477,22.79
-28.9,89.115,22.79,28.477,22.79
-28.8,89.115,22.79,28.477,22.79
-28.7,89.099,22.79,28.477,22.79
-28.6,89.138,22.79,28.500,22.79
-28.5,89.138,22.79,28.477,22.79
-28.4,89.115,22.79,28.500,22.79
-28.3,89.138,22.79,28.477,22.79
-28.2,89.115,22.79,28.500,22.79
-28.1,89.115,22.79,28.477,22.79
-28.0,89.115,22.79,28.500,22.79
-27.9,89.115,22.79,28.500,22.79
-27.8,89.115,22.79,28.477,22.79
-27.7,89.138,22.79,28.477,22.79
-27.6,89.115,22.79,28.477,22.79
-27.5,89.138,22.79,28.477,22.79
-27.4,89.138,22.79,28.477,22.79
-27.3,89.115,22.79,28.477,22.79
-27.2,89.115,22.79,28.500,22.79
-27.1,89.115,22.79,28.477,22.79
-27.0,89.115,22.79,28.477,22.79
-26.9,89.138,22.79,28.500,22.79
-26.8,89.115,22.79,28.500,22.79
-26.7,89.115,22.79,28.500,22.79
-26.6,89.138,22.79,28.477,22.79
-26.5,89.115,22.79,28.500,22.79
-26.4,89.115,22.79,28.500,22.79
-26.3,89.115,22.79,28.477,22.79
-26.2,89.138,22.79,28.477,22.79
-26.1,89.115,22.79,28.477,22.79
-26.0,89.115,22.79,28.500,22.79
-25.9,89.115,22.79,28.477,22.79
-25.8,89.115,22.79,28.500,22.79
-25.7,89.115,22.79,28.477,22.79
-25.6,89.115,22.79,28.477,22.79
-25.5,89.115,22.79,28.500,22.79
-25.4,89.115,22.79,28.477,22.79
-25.3,89.115,22.79,28.477,22.79
-25.2,89.115,22.79,28.477,22.79
-25.1,89.115,22.79,28.477,22.79
-25.0,89.115,22.79,28.500,22.79
